Date,N_ANT_POSITIVOS,N_ANT,N_PCR_POSITIVOS,N_PCR
2021-01-04,122,975,111,1120
2021-01-04,45,261,91,872
2021-01-04,108,754,78,494
2021-01-04,23,116,55,334
2021-01-04,40,634,10,182
2021-01-04,24,136,104,420
2021-01-04,88,777,284,1403
2021-01-04,322,1816,231,2259
2021-01-04,106,736,81,1803
2021-01-04,139,923,90,491
2021-01-04,227,1907,261,1209
2021-01-04,76,457,166,715
2021-01-04,46,121,55,369
2021-01-04,39,318,220,1970
2021-01-04,155,385,341,1517
2021-01-04,34,286,3,29
2021-01-04,176,463,362,1630
2021-01-04,9,63,126,1768
2021-01-04,84,560,13,187
2021-01-04,164,1028,69,1421
2021-01-04,2375,17144,1517,16477
2021-01-04,138,1718,614,4054
2021-01-04,268,1239,334,1763
2021-01-04,11,178,156,2964
2021-01-04,47,268,35,630
2021-01-04,85,556,150,913
2021-01-04,886,2488,1095,4334
2021-01-04,86,235,121,523
2021-01-04,364,2292,359,2738
2021-01-03,38,232,5,163
2021-01-03,48,242,45,434
2021-01-03,10,66,4,70
2021-01-03,71,406,24,285
2021-01-03,292,763,839,3539
2021-01-03,54,150,125,417
2021-01-03,12,48,36,137
2021-01-03,139,677,99,558
2021-01-03,4,55,5,93
2021-01-03,58,472,55,404
2021-01-03,14,384,36,252
2021-01-03,6,138,61,743
2021-01-03,15,71,24,197
2021-01-03,6,129,92,883
2021-01-03,13,153,88,1075
2021-01-03,17,160,93,1370
2021-01-03,31,244,38,201
2021-01-03,11,78,72,829
2021-01-03,29,234,76,681
2021-01-03,41,254,75,922
2021-01-03,65,338,272,1656
2021-01-03,15,67,7,23
2021-01-03,707,4113,714,4562
2021-01-03,7,69,36,791
2021-01-03,48,370,26,192
2021-01-03,30,163,11,133
2021-01-03,66,215,40,251
2021-01-03,5,45,5,69
2021-01-03,7,82,0,19
2021-01-03,10,57,23,113
2021-01-03,42,143,61,404
2021-01-03,101,517,66,506
2021-01-03,59,508,79,1172
2021-01-03,65,262,43,268
2021-01-03,128,993,277,953
2021-01-03,48,207,113,598
2021-01-03,26,65,44,180
2021-01-03,24,212,188,1387
2021-01-03,50,136,143,588
2021-01-03,18,147,0,13
2021-01-03,90,273,117,539
2021-01-03,2,60,98,1279
2021-01-03,15,106,6,179
2021-01-03,76,560,100,2003
2021-01-03,524,2910,397,3631
2021-01-03,82,996,335,2378
2021-01-03,223,885,181,897
2021-01-03,8,94,152,2175
2021-01-03,15,179,27,394
2021-01-03,23,73,99,567
2021-01-03,352,855,754,2844
2021-01-03,25,107,58,257
2021-01-03,142,843,177,1335
2021-01-02,62,210,5,103
2021-01-02,75,332,146,919
2021-01-02,8,87,5,82
2021-01-02,77,1300,16,315
2021-01-02,584,2016,844,4102
2021-01-02,37,130,86,462
2021-01-02,12,63,22,146
2021-01-02,160,949,129,830
2021-01-02,5,38,7,120
2021-01-02,82,529,104,870
2021-01-02,18,76,30,251
2021-01-02,37,265,75,775
2021-01-02,18,57,29,245
2021-01-02,5,258,46,511
2021-01-02,15,164,55,1127
2021-01-02,25,207,76,956
2021-01-02,21,117,24,155
2021-01-02,10,80,33,903
2021-01-02,23,319,65,751
2021-01-02,87,436,80,614
2021-01-02,239,1169,293,1446
2021-01-02,5,80,5,29
2021-01-02,699,5114,569,4543
2021-01-02,6,68,46,520
2021-01-02,43,319,47,308
2021-01-02,14,120,82,615
2021-01-02,61,297,95,433
2021-01-02,10,60,32,183
2021-01-02,9,84,4,91
2021-01-02,7,35,44,242
2021-01-02,33,107,59,499
2021-01-02,110,581,78,637
2021-01-02,58,483,80,832
2021-01-02,46,314,58,379
2021-01-02,103,987,170,936
2021-01-02,85,501,68,448
2021-01-02,16,54,28,174
2021-01-02,21,224,152,1753
2021-01-02,35,111,141,670
2021-01-02,29,108,7,30
2021-01-02,114,366,248,1070
2021-01-02,8,72,105,1687
2021-01-02,30,167,3,142
2021-01-02,81,541,79,1110
2021-01-02,667,4180,494,6532
2021-01-02,83,629,428,3241
2021-01-02,222,962,240,1318
2021-01-02,12,106,61,1701
2021-01-02,41,226,38,497
2021-01-02,22,115,70,588
2021-01-02,321,881,595,2220
2021-01-02,53,151,74,394
2021-01-02,159,1066,214,1976
2021-01-01,4,54,1,29
2021-01-01,42,252,21,330
2021-01-01,9,61,3,47
2021-01-01,65,309,7,178
2021-01-01,285,724,815,3405
2021-01-01,49,115,78,314
2021-01-01,12,48,22,115
2021-01-01,81,524,63,518
2021-01-01,10,76,6,106
2021-01-01,64,348,21,229
2021-01-01,16,75,41,235
2021-01-01,5,121,89,713
2021-01-01,10,45,5,71
2021-01-01,6,98,73,676
2021-01-01,11,148,151,1215
2021-01-01,13,150,68,947
2021-01-01,18,128,24,131
2021-01-01,16,79,18,312
2021-01-01,13,218,115,1193
2021-01-01,46,274,78,725
2021-01-01,35,203,166,1052
2021-01-01,4,64,3,13
2021-01-01,450,1933,461,3029
2021-01-01,3,52,43,418
2021-01-01,34,223,10,151
2021-01-01,27,125,11,119
2021-01-01,28,154,19,214
2021-01-01,8,52,1,35
2021-01-01,13,70,2,20
2021-01-01,10,43,23,90
2021-01-01,13,112,49,325
2021-01-01,98,404,39,433
2021-01-01,42,330,63,821
2021-01-01,29,203,43,347
2021-01-01,70,329,59,455
2021-01-01,35,160,64,350
2021-01-01,31,67,24,143
2021-01-01,16,183,185,1704
2021-01-01,26,108,128,523
2021-01-01,14,37,1,16
2021-01-01,79,237,117,620
2021-01-01,0,46,105,1058
2021-01-01,14,81,11,80
2021-01-01,45,391,90,1589
2021-01-01,397,2393,339,4392
2021-01-01,49,285,282,2545
2021-01-01,164,741,88,520
2021-01-01,6,87,88,1226
2021-01-01,37,164,43,413
2021-01-01,22,84,84,435
2021-01-01,259,923,561,2305
2021-01-01,38,103,24,170
2021-01-01,76,534,185,1292
2020-12-31,28,190,7,105
2020-12-31,77,388,144,897
2020-12-31,8,46,13,117
2020-12-31,70,432,23,384
2020-12-31,355,1085,1602,7440
2020-12-31,40,146,219,817
2020-12-31,10,51,19,82
2020-12-31,255,1524,211,2338
2020-12-31,6,222,9,173
2020-12-31,110,975,207,1405
2020-12-31,37,524,32,226
2020-12-31,49,337,186,1518
2020-12-31,25,92,20,298
2020-12-31,19,250,165,1315
2020-12-31,28,218,169,2194
2020-12-31,27,308,102,1354
2020-12-31,28,193,24,121
2020-12-31,8,96,34,699
2020-12-31,54,720,117,1529
2020-12-31,117,754,151,1353
2020-12-31,197,1098,374,1757
2020-12-31,9,49,5,34
2020-12-31,661,6504,2177,12402
2020-12-31,17,82,37,744
2020-12-31,94,881,113,1282
2020-12-31,23,130,34,184
2020-12-31,91,370,67,410
2020-12-31,11,55,35,171
2020-12-31,22,193,3,58
2020-12-31,16,52,58,161
2020-12-31,54,311,72,620
2020-12-31,249,1823,224,1885
2020-12-31,82,679,83,1512
2020-12-31,88,441,104,491
2020-12-31,99,721,275,1450
2020-12-31,73,393,123,816
2020-12-31,34,73,46,289
2020-12-31,39,311,244,2585
2020-12-31,38,132,148,719
2020-12-31,16,95,1,8
2020-12-31,111,301,266,1154
2020-12-31,6,55,115,1258
2020-12-31,19,231,45,304
2020-12-31,115,939,148,2316
2020-12-31,1462,13074,1577,15545
2020-12-31,123,808,590,4268
2020-12-31,159,701,164,684
2020-12-31,14,118,99,1924
2020-12-31,39,284,55,495
2020-12-31,38,192,166,1008
2020-12-31,320,1443,1074,4022
2020-12-31,43,120,63,376
2020-12-31,213,1621,361,3019
2020-12-30,43,295,6,83
2020-12-30,132,732,249,1534
2020-12-30,6,85,13,179
2020-12-30,101,716,48,504
2020-12-30,748,2039,2313,10400
2020-12-30,105,473,233,1190
2020-12-30,3,56,24,150
2020-12-30,300,1629,188,3247
2020-12-30,8,282,3,130
2020-12-30,117,1691,188,1433
2020-12-30,20,136,41,224
2020-12-30,45,598,149,1861
2020-12-30,23,177,35,409
2020-12-30,13,399,190,1088
2020-12-30,25,208,168,2465
2020-12-30,36,665,62,1765
2020-12-30,25,313,35,262
2020-12-30,12,194,81,1070
2020-12-30,36,887,136,1851
2020-12-30,173,1704,211,1785
2020-12-30,267,1652,300,2275
2020-12-30,6,81,10,44
2020-12-30,2491,20740,2646,14410
2020-12-30,5,85,41,599
2020-12-30,99,904,139,1725
2020-12-30,30,272,102,972
2020-12-30,62,1001,120,712
2020-12-30,8,107,50,284
2020-12-30,36,752,3,111
2020-12-30,21,135,96,455
2020-12-30,41,738,243,1466
2020-12-30,291,2218,159,1739
2020-12-30,103,784,110,1552
2020-12-30,73,674,64,463
2020-12-30,145,1745,245,1389
2020-12-30,74,295,343,1641
2020-12-30,37,151,72,454
2020-12-30,38,290,239,2628
2020-12-30,133,389,362,1561
2020-12-30,24,224,0,23
2020-12-30,154,462,230,1264
2020-12-30,11,65,146,1685
2020-12-30,51,507,6,113
2020-12-30,110,945,173,2445
2020-12-30,1636,14902,1514,19889
2020-12-30,147,1430,555,4343
2020-12-30,284,997,228,1418
2020-12-30,22,233,130,2652
2020-12-30,29,279,30,762
2020-12-30,63,623,150,1248
2020-12-30,535,1923,1277,5180
2020-12-30,78,242,178,855
2020-12-30,231,1876,462,3599
2020-12-29,25,178,11,160
2020-12-29,92,638,226,1446
2020-12-29,6,83,32,231
2020-12-29,55,612,52,527
2020-12-29,650,2479,2004,9517
2020-12-29,85,362,250,1123
2020-12-29,13,90,29,283
2020-12-29,200,1431,224,2747
2020-12-29,12,75,11,242
2020-12-29,99,2125,192,1501
2020-12-29,19,154,31,236
2020-12-29,53,627,191,1897
2020-12-29,14,123,59,630
2020-12-29,19,554,135,960
2020-12-29,20,231,145,2560
2020-12-29,22,548,84,1924
2020-12-29,31,188,48,322
2020-12-29,8,109,36,487
2020-12-29,62,781,101,1269
2020-12-29,153,1220,208,1614
2020-12-29,242,1667,278,2051
2020-12-29,4,82,13,74
2020-12-29,2127,16962,2336,13039
2020-12-29,2,83,56,822
2020-12-29,78,1014,113,1750
2020-12-29,16,239,63,571
2020-12-29,67,942,117,688
2020-12-29,24,134,44,282
2020-12-29,13,539,9,93
2020-12-29,26,111,75,397
2020-12-29,27,536,210,1353
2020-12-29,335,1950,207,2220
2020-12-29,109,820,154,2084
2020-12-29,60,1109,71,425
2020-12-29,110,1791,308,1579
2020-12-29,45,210,309,1205
2020-12-29,32,99,44,367
2020-12-29,31,301,214,2429
2020-12-29,97,299,309,1418
2020-12-29,27,263,5,34
2020-12-29,144,500,259,1374
2020-12-29,7,76,176,1859
2020-12-29,50,437,51,395
2020-12-29,92,947,174,2430
2020-12-29,1717,15318,1500,18386
2020-12-29,155,1252,625,4738
2020-12-29,237,836,256,1469
2020-12-29,17,216,138,3144
2020-12-29,34,316,54,540
2020-12-29,29,565,129,1093
2020-12-29,415,1374,1138,4682
2020-12-29,51,210,111,490
2020-12-29,262,1940,376,3508
2020-12-28,24,160,2,128
2020-12-28,103,585,260,1526
2020-12-28,5,58,19,227
2020-12-28,56,543,39,709
2020-12-28,636,2002,1284,6211
2020-12-28,86,320,106,681
2020-12-28,11,73,30,161
2020-12-28,223,1407,227,1837
2020-12-28,12,42,1,127
2020-12-28,88,2051,131,1121
2020-12-28,12,146,29,328
2020-12-28,51,484,181,1830
2020-12-28,27,102,10,379
2020-12-28,11,418,43,568
2020-12-28,14,188,108,1290
2020-12-28,33,567,50,1585
2020-12-28,16,163,36,315
2020-12-28,9,89,27,508
2020-12-28,48,803,89,1262
2020-12-28,130,1377,81,962
2020-12-28,186,1360,223,2002
2020-12-28,10,111,9,32
2020-12-28,2374,16327,1288,9453
2020-12-28,6,83,15,482
2020-12-28,82,923,107,902
2020-12-28,20,178,73,663
2020-12-28,57,768,115,503
2020-12-28,20,110,46,302
2020-12-28,29,778,10,124
2020-12-28,31,107,57,397
2020-12-28,21,971,161,1269
2020-12-28,285,1856,228,2270
2020-12-28,76,619,78,1754
2020-12-28,77,1125,31,387
2020-12-28,131,1804,137,1022
2020-12-28,34,158,229,933
2020-12-28,16,89,32,206
2020-12-28,37,296,192,2108
2020-12-28,61,255,163,991
2020-12-28,12,285,1,35
2020-12-28,138,482,238,1360
2020-12-28,7,66,115,1682
2020-12-28,40,424,19,208
2020-12-28,88,900,83,1422
2020-12-28,1848,15816,1342,15693
2020-12-28,110,1629,577,4064
2020-12-28,164,698,159,1048
2020-12-28,16,208,80,3052
2020-12-28,37,275,26,652
2020-12-28,38,497,96,874
2020-12-28,399,1300,767,3820
2020-12-28,43,176,126,646
2020-12-28,213,1858,347,3183
2020-12-27,6,82,6,68
2020-12-27,34,232,44,415
2020-12-27,5,45,1,65
2020-12-27,26,221,8,369
2020-12-27,230,939,710,3150
2020-12-27,24,110,44,455
2020-12-27,6,43,18,104
2020-12-27,91,591,39,266
2020-12-27,3,30,3,77
2020-12-27,42,457,36,431
2020-12-27,7,42,22,152
2020-12-27,28,237,93,1105
2020-12-27,8,176,4,232
2020-12-27,5,83,48,496
2020-12-27,12,125,102,1358
2020-12-27,14,202,38,1656
2020-12-27,10,144,11,144
2020-12-27,3,46,23,463
2020-12-27,20,246,52,784
2020-12-27,20,176,61,849
2020-12-27,24,150,98,919
2020-12-27,0,3,3,20
2020-12-27,454,5512,462,4013
2020-12-27,2,58,11,349
2020-12-27,38,405,32,214
2020-12-27,10,77,8,233
2020-12-27,34,139,55,352
2020-12-27,6,50,8,58
2020-12-27,5,66,0,21
2020-12-27,7,39,9,107
2020-12-27,22,115,51,423
2020-12-27,67,444,33,548
2020-12-27,50,480,49,968
2020-12-27,22,258,19,183
2020-12-27,56,325,85,714
2020-12-27,15,63,45,374
2020-12-27,9,22,23,126
2020-12-27,17,199,161,1651
2020-12-27,31,120,90,597
2020-12-27,17,165,1,18
2020-12-27,39,179,76,601
2020-12-27,5,62,99,1257
2020-12-27,20,128,19,184
2020-12-27,48,527,121,1739
2020-12-27,384,2617,321,3564
2020-12-27,84,1035,335,3025
2020-12-27,101,357,93,646
2020-12-27,16,145,103,1809
2020-12-27,18,158,28,442
2020-12-27,9,61,78,783
2020-12-27,155,634,456,2529
2020-12-27,35,169,41,247
2020-12-27,72,752,138,1543
2020-12-26,9,122,5,186
2020-12-26,42,274,73,711
2020-12-26,10,69,2,93
2020-12-26,19,251,9,251
2020-12-26,406,1427,757,3923
2020-12-26,26,101,44,445
2020-12-26,8,48,17,112
2020-12-26,75,363,60,463
2020-12-26,3,24,2,75
2020-12-26,39,508,55,710
2020-12-26,3,49,16,194
2020-12-26,19,264,104,1425
2020-12-26,10,48,12,222
2020-12-26,2,98,49,458
2020-12-26,6,126,99,1431
2020-12-26,10,231,34,1242
2020-12-26,10,106,18,162
2020-12-26,4,63,16,389
2020-12-26,20,325,63,1054
2020-12-26,37,318,28,519
2020-12-26,66,503,161,1260
2020-12-26,2,40,4,27
2020-12-26,472,5582,500,5257
2020-12-26,5,60,34,448
2020-12-26,35,248,41,269
2020-12-26,7,97,30,462
2020-12-26,25,209,38,285
2020-12-26,6,57,19,192
2020-12-26,2,87,4,52
2020-12-26,16,68,17,229
2020-12-26,20,136,42,513
2020-12-26,79,485,57,362
2020-12-26,43,427,44,1075
2020-12-26,24,287,31,254
2020-12-26,46,360,90,803
2020-12-26,13,87,67,464
2020-12-26,9,29,5,91
2020-12-26,22,142,109,1807
2020-12-26,26,110,116,761
2020-12-26,8,100,2,16
2020-12-26,65,251,141,792
2020-12-26,5,70,93,1265
2020-12-26,21,205,9,162
2020-12-26,56,499,53,933
2020-12-26,410,3257,361,5202
2020-12-26,78,1060,478,4548
2020-12-26,90,401,201,1425
2020-12-26,12,111,64,1503
2020-12-26,20,188,19,464
2020-12-26,10,71,53,527
2020-12-26,223,708,497,2424
2020-12-26,31,128,49,343
2020-12-26,72,809,158,1658
2020-12-25,1,28,1,31
2020-12-25,20,159,31,281
2020-12-25,2,45,2,52
2020-12-25,20,163,6,139
2020-12-25,178,920,536,2616
2020-12-25,15,93,16,163
2020-12-25,2,33,12,86
2020-12-25,56,339,47,312
2020-12-25,1,22,1,48
2020-12-25,34,373,31,210
2020-12-25,5,37,9,111
2020-12-25,15,165,100,1041
2020-12-25,3,43,3,92
2020-12-25,7,103,31,328
2020-12-25,12,98,123,1154
2020-12-25,4,99,43,885
2020-12-25,10,105,10,94
2020-12-25,3,38,19,287
2020-12-25,18,188,74,1034
2020-12-25,19,199,42,439
2020-12-25,19,200,99,458
2020-12-25,6,48,1,18
2020-12-25,262,1582,368,3930
2020-12-25,3,41,23,364
2020-12-25,36,250,14,125
2020-12-25,3,81,3,113
2020-12-25,24,152,26,205
2020-12-25,5,32,4,32
2020-12-25,4,59,2,13
2020-12-25,6,41,15,85
2020-12-25,3,86,17,246
2020-12-25,74,422,53,315
2020-12-25,31,339,44,726
2020-12-25,18,189,29,238
2020-12-25,26,182,44,347
2020-12-25,30,98,39,263
2020-12-25,10,32,12,119
2020-12-25,21,153,175,2422
2020-12-25,16,80,49,401
2020-12-25,2,9,0,12
2020-12-25,59,178,46,324
2020-12-25,1,63,52,1119
2020-12-25,11,95,7,67
2020-12-25,44,381,86,1387
2020-12-25,292,2629,308,4390
2020-12-25,56,335,287,2650
2020-12-25,71,287,2,74
2020-12-25,2,107,65,2766
2020-12-25,15,174,34,304
2020-12-25,11,52,65,392
2020-12-25,123,577,296,2254
2020-12-25,22,92,38,216
2020-12-25,54,465,124,1126
2020-12-24,7,75,3,37
2020-12-24,35,328,92,498
2020-12-24,1,39,3,58
2020-12-24,29,329,17,378
2020-12-24,299,1742,1406,7371
2020-12-24,21,109,137,707
2020-12-24,5,48,14,54
2020-12-24,115,1740,144,2330
2020-12-24,2,29,8,77
2020-12-24,87,955,116,1128
2020-12-24,3,52,19,162
2020-12-24,27,397,162,2274
2020-12-24,7,59,18,279
2020-12-24,4,219,71,693
2020-12-24,25,199,151,2590
2020-12-24,18,303,63,2025
2020-12-24,14,196,30,169
2020-12-24,12,101,55,779
2020-12-24,33,782,106,1456
2020-12-24,54,612,112,1157
2020-12-24,93,645,180,1733
2020-12-24,2,46,1,23
2020-12-24,407,6124,1655,12623
2020-12-24,5,63,29,725
2020-12-24,62,1639,104,1214
2020-12-24,3,142,39,494
2020-12-24,41,351,60,439
2020-12-24,5,48,9,122
2020-12-24,12,243,1,44
2020-12-24,9,47,14,135
2020-12-24,15,298,56,677
2020-12-24,219,1773,179,2265
2020-12-24,56,708,86,1134
2020-12-24,34,460,63,545
2020-12-24,33,525,146,1009
2020-12-24,31,113,80,668
2020-12-24,6,36,22,313
2020-12-24,19,284,151,5260
2020-12-24,38,139,103,696
2020-12-24,0,121,1,17
2020-12-24,83,366,229,1001
2020-12-24,4,56,81,1133
2020-12-24,21,158,21,437
2020-12-24,100,882,157,2428
2020-12-24,1042,18294,998,16809
2020-12-24,115,1053,389,4835
2020-12-24,99,380,58,606
2020-12-24,2,90,80,4220
2020-12-24,31,315,38,775
2020-12-24,17,200,89,1105
2020-12-24,199,1139,624,3496
2020-12-24,10,83,43,240
2020-12-24,160,1707,221,3064
2020-12-23,11,128,2,79
2020-12-23,84,615,182,1307
2020-12-23,11,108,10,207
2020-12-23,44,715,42,720
2020-12-23,601,2712,1631,9254
2020-12-23,54,359,150,943
2020-12-23,10,68,32,179
2020-12-23,116,2000,231,3281
2020-12-23,6,80,6,238
2020-12-23,97,2861,128,1608
2020-12-23,7,102,17,191
2020-12-23,47,800,144,2229
2020-12-23,13,180,13,485
2020-12-23,20,570,105,1242
2020-12-23,20,205,216,4313
2020-12-23,19,487,55,2546
2020-12-23,15,240,32,259
2020-12-23,10,117,37,660
2020-12-23,36,897,114,1799
2020-12-23,89,1479,157,1558
2020-12-23,126,1187,209,1860
2020-12-23,6,116,8,44
2020-12-23,1572,18827,1968,16520
2020-12-23,3,83,37,1264
2020-12-23,55,1932,117,1315
2020-12-23,18,297,61,698
2020-12-23,57,585,107,717
2020-12-23,16,144,29,216
2020-12-23,16,507,9,113
2020-12-23,24,145,75,430
2020-12-23,27,948,197,1835
2020-12-23,216,2465,205,3231
2020-12-23,78,879,113,2199
2020-12-23,55,910,55,689
2020-12-23,67,1316,221,1701
2020-12-23,40,192,252,1244
2020-12-23,11,81,33,333
2020-12-23,30,314,202,4617
2020-12-23,62,282,217,1523
2020-12-23,7,342,0,26
2020-12-23,114,517,217,1259
2020-12-23,6,98,132,1969
2020-12-23,37,539,13,232
2020-12-23,84,967,138,2159
2020-12-23,1073,19735,1232,21387
2020-12-23,139,1316,501,5207
2020-12-23,122,645,152,1353
2020-12-23,7,234,128,4995
2020-12-23,53,443,33,766
2020-12-23,15,965,126,1218
2020-12-23,349,1623,984,5722
2020-12-23,34,205,116,697
2020-12-23,162,2267,288,3800
2020-12-22,4,90,4,77
2020-12-22,62,726,152,1316
2020-12-22,4,72,9,191
2020-12-22,29,559,67,677
2020-12-22,498,2173,1740,9886
2020-12-22,46,301,200,1143
2020-12-22,2,45,29,172
2020-12-22,112,2304,216,3662
2020-12-22,4,54,5,185
2020-12-22,55,2422,164,1716
2020-12-22,8,97,12,178
2020-12-22,66,947,222,2659
2020-12-22,7,184,19,460
2020-12-22,20,657,71,903
2020-12-22,27,214,139,3799
2020-12-22,10,451,80,2622
2020-12-22,11,198,34,265
2020-12-22,5,87,37,731
2020-12-22,35,731,68,2089
2020-12-22,81,1469,149,1838
2020-12-22,127,1083,160,1324
2020-12-22,4,69,9,42
2020-12-22,1325,13733,1652,15038
2020-12-22,1,84,26,818
2020-12-22,83,2043,90,1422
2020-12-22,15,265,109,912
2020-12-22,45,556,110,817
2020-12-22,14,119,19,266
2020-12-22,11,743,2,124
2020-12-22,16,95,72,433
2020-12-22,30,789,199,1650
2020-12-22,218,3280,164,2941
2020-12-22,81,814,145,2256
2020-12-22,54,863,68,498
2020-12-22,67,1171,208,1660
2020-12-22,22,177,189,992
2020-12-22,9,68,46,504
2020-12-22,18,315,172,3734
2020-12-22,39,251,214,1255
2020-12-22,5,242,3,36
2020-12-22,103,420,252,1367
2020-12-22,3,80,156,1985
2020-12-22,35,387,64,455
2020-12-22,107,949,143,2378
2020-12-22,1068,19243,1303,21694
2020-12-22,132,1634,685,6243
2020-12-22,88,501,141,1286
2020-12-22,9,260,144,4975
2020-12-22,42,453,53,767
2020-12-22,26,857,110,1248
2020-12-22,292,1310,829,5253
2020-12-22,21,171,108,740
2020-12-22,141,2023,303,3882
2020-12-21,6,140,3,160
2020-12-21,57,552,185,1562
2020-12-21,3,79,20,280
2020-12-21,38,597,46,927
2020-12-21,469,2041,1101,6925
2020-12-21,52,306,71,690
2020-12-21,3,62,38,238
2020-12-21,145,1731,122,1815
2020-12-21,1,135,2,233
2020-12-21,71,2117,100,1161
2020-12-21,3,105,11,308
2020-12-21,51,642,127,2234
2020-12-21,6,217,13,437
2020-12-21,10,303,41,658
2020-12-21,16,225,103,3355
2020-12-21,9,477,28,1673
2020-12-21,13,312,19,210
2020-12-21,5,97,31,831
2020-12-21,35,818,90,1764
2020-12-21,96,1178,79,969
2020-12-21,114,1119,130,1560
2020-12-21,5,93,4,30
2020-12-21,1675,13807,961,10239
2020-12-21,6,85,7,484
2020-12-21,89,1480,92,1081
2020-12-21,7,246,48,617
2020-12-21,64,551,65,454
2020-12-21,14,113,27,257
2020-12-21,12,722,4,92
2020-12-21,20,103,74,477
2020-12-21,27,795,149,1753
2020-12-21,265,3051,181,2720
2020-12-21,58,739,77,1828
2020-12-21,70,973,30,497
2020-12-21,52,1596,103,1007
2020-12-21,24,275,141,876
2020-12-21,7,58,34,268
2020-12-21,22,316,91,3288
2020-12-21,54,270,151,1006
2020-12-21,2,196,3,53
2020-12-21,92,400,201,1317
2020-12-21,8,87,116,2153
2020-12-21,24,459,20,246
2020-12-21,80,923,88,1419
2020-12-21,1308,17874,1060,17323
2020-12-21,149,1408,445,4365
2020-12-21,85,652,168,1328
2020-12-21,17,273,106,3936
2020-12-21,34,415,35,806
2020-12-21,24,1108,104,1120
2020-12-21,261,1339,557,3832
2020-12-21,32,174,39,470
2020-12-21,147,2111,230,3260
2020-12-20,2,44,3,99
2020-12-20,18,168,36,382
2020-12-20,0,27,0,45
2020-12-20,5,127,15,338
2020-12-20,164,869,392,2811
2020-12-20,16,83,22,346
2020-12-20,5,39,16,88
2020-12-20,45,833,29,303
2020-12-20,0,32,3,77
2020-12-20,26,418,26,378
2020-12-20,3,33,15,136
2020-12-20,21,208,85,1300
2020-12-20,0,32,1,165
2020-12-20,8,105,25,424
2020-12-20,13,131,100,1994
2020-12-20,10,121,29,1403
2020-12-20,7,72,10,84
2020-12-20,3,69,43,1099
2020-12-20,12,238,68,943
2020-12-20,20,222,28,430
2020-12-20,9,114,43,759
2020-12-20,0,38,3,23
2020-12-20,332,2679,401,4535
2020-12-20,3,57,21,503
2020-12-20,23,312,11,160
2020-12-20,4,74,21,171
2020-12-20,25,194,19,272
2020-12-20,8,54,4,53
2020-12-20,1,78,0,28
2020-12-20,11,46,9,58
2020-12-20,6,76,24,422
2020-12-20,71,385,49,675
2020-12-20,40,483,92,1200
2020-12-20,22,176,28,212
2020-12-20,24,244,73,576
2020-12-20,22,94,26,249
2020-12-20,4,25,12,112
2020-12-20,19,200,111,2635
2020-12-20,16,72,72,634
2020-12-20,2,92,0,16
2020-12-20,41,175,32,311
2020-12-20,1,51,53,1421
2020-12-20,12,147,9,111
2020-12-20,61,474,71,1574
2020-12-20,319,2181,313,6002
2020-12-20,93,1281,302,2645
2020-12-20,54,269,101,1114
2020-12-20,6,87,120,2431
2020-12-20,43,278,54,631
2020-12-20,11,74,45,719
2020-12-20,151,614,291,2063
2020-12-20,16,76,31,258
2020-12-20,44,530,77,1168
2020-12-19,4,70,2,118
2020-12-19,22,265,51,664
2020-12-19,1,35,11,126
2020-12-19,15,173,14,196
2020-12-19,258,1284,1094,7213
2020-12-19,15,87,91,611
2020-12-19,9,40,16,72
2020-12-19,63,810,61,897
2020-12-19,2,27,10,95
2020-12-19,19,423,90,1090
2020-12-19,5,42,15,142
2020-12-19,35,414,214,2465
2020-12-19,7,44,7,290
2020-12-19,1,114,94,860
2020-12-19,1,127,130,3071
2020-12-19,5,220,43,1752
